file	width	height	epub_file	alt_or_description	nearby_before	nearby_after
media/image/Image80521.jpg	38	43	9780698155671_EPUB-10.xhtml	Source figure image Image80521.jpg; no alt text supplied in EPUB	To start, let me define a couple of terms that are a part of our everyday vocabulary. A writing system is an abstract entity: a loose set of rules for how a number of glyphs are supposed to look, and 	A mapping like this makes Sondiv look like an alphabet, even though it’s an abjad. It also ignores the fact that is only ever used in foreign words, is just a rarely used ligature, and is a duplicate,
media/image/table_237.jpg	1628	924	9780698155671_EPUB-10.xhtml	Source table image table_237.jpg; no alt text supplied in EPUB	All the font programs I’ve worked with make use of the traditional U.S. letterboard (though most are now updating to Unicode, which is a good thing). The first step in creating a font, then, will be m	A mapping like this makes Sondiv look like an alphabet, even though it’s an abjad. It also ignores the fact that is only ever used in foreign words, is just a rarely used ligature, and is a duplicate,
media/image/Image80851.jpg	49	46	9780698155671_EPUB-10.xhtml	Source figure image Image80851.jpg; no alt text supplied in EPUB	All the font programs I’ve worked with make use of the traditional U.S. letterboard (though most are now updating to Unicode, which is a good thing). The first step in creating a font, then, will be m	That aside, this will produce a typeable font. Until any of my writing systems make it into Unicode, that’s good enough for me.
media/image/Image80860.jpg	71	46	9780698155671_EPUB-10.xhtml	Source figure image Image80860.jpg; no alt text supplied in EPUB	All the font programs I’ve worked with make use of the traditional U.S. letterboard (though most are now updating to Unicode, which is a good thing). The first step in creating a font, then, will be m	That aside, this will produce a typeable font. Until any of my writing systems make it into Unicode, that’s good enough for me.
media/image/Image80868.jpg	46	46	9780698155671_EPUB-10.xhtml	Source figure image Image80868.jpg; no alt text supplied in EPUB	All the font programs I’ve worked with make use of the traditional U.S. letterboard (though most are now updating to Unicode, which is a good thing). The first step in creating a font, then, will be m	That aside, this will produce a typeable font. Until any of my writing systems make it into Unicode, that’s good enough for me.
media/image/Image80878.jpg	972	1055	9780698155671_EPUB-10.xhtml	Source figure image Image80878.jpg; no alt text supplied in EPUB	While programs will differ, the glyph window in a font editor looks something like this:	You’ve got a grid, an x and y axis with points, and a lot of space. The character shown above is the glyph for the [z] sound in Sondiv. The circles and boxes you see on the glyph are connection points
media/image/Image80886.jpg	491	558	9780698155671_EPUB-10.xhtml	Source figure image Image80886.jpg; no alt text supplied in EPUB	You’ve got a grid, an x and y axis with points, and a lot of space. The character shown above is the glyph for the [z] sound in Sondiv. The circles and boxes you see on the glyph are connection points	Each of these points (A, B, and C) have little lines sprouting from them with a plus at the end (the pluses for point A are very near to the two points that form the wingtips for the semicircle—ignore
media/image/Image80896.jpg	506	605	9780698155671_EPUB-10.xhtml	Source figure image Image80896.jpg; no alt text supplied in EPUB	Each of these points (A, B, and C) have little lines sprouting from them with a plus at the end (the pluses for point A are very near to the two points that form the wingtips for the semicircle—ignore	If you tug on point D, on the other hand, the hump on the left gets fatter, pushing into the territory occupied by the left wing of the [ z] .
media/image/Image80909.jpg	640	489	9780698155671_EPUB-10.xhtml	Source figure image Image80909.jpg; no alt text supplied in EPUB	If you tug on point D, on the other hand, the hump on the left gets fatter, pushing into the territory occupied by the left wing of the [ z] .	For this one character in the font for Sondiv, I produced ten different characters that were either variations on [z] , or were built using the same pattern as [z] , to say nothing of the characters t
media/image/Image80917.jpg	911	328	9780698155671_EPUB-10.xhtml	Source image: Instead, I just created the one and copied and pasted where relevant.	For this one character in the font for Sondiv, I produced ten different characters that were either variations on [z] , or were built using the same pattern as [z] , to say nothing of the characters t	Instead, I just created the one and copied and pasted where relevant.
media/image/Image80925.jpg	1019	918	9780698155671_EPUB-10.xhtml	Source figure image Image80925.jpg; no alt text supplied in EPUB	But it doesn’t actually stop there. Just as you can copy a whole character and move it from glyph to glyph, so can you copy pieces of characters. There are probably twenty or so unique pieces that mak	That probably looks like a whole mess of nothing, but the truth is you can use these pieces (or parts of these pieces) to build just about every glyph in Sondiv. The circle glyph that I stuffed under 
media/image/Image80934.jpg	325	120	9780698155671_EPUB-10.xhtml	Source figure image Image80934.jpg; no alt text supplied in EPUB	Once the glyphs are built, what remains is extremely complex, so I’ll simply mention it. Kerning is a set of rules that tell you how close one character is supposed to sit to a different character. If	Above, the second glyph is supposed to nestle right next to the first, with its little dippy-doo on top pointing to the middle of the first glyph. Kerning is what tells the characters to behave in thi
media/image/Image80944.jpg	156	94	9780698155671_EPUB-10.xhtml	Source image: Or incorrectly, as below:	The second complex bit about fonting applies to abjads, abugidas, and cursive scripts. When we write in cursive in English, we have to learn four forms of each letter, depending on whether the letter 	Or incorrectly, as below:
media/image/Image80962.jpg	177	84	9780698155671_EPUB-10.xhtml	Source figure image Image80962.jpg; no alt text supplied in EPUB	Or incorrectly, as below:	If you’re someone who codes on a regular basis, creating a series of ligatures may seem relatively simple, albeit tedious. If you’re me, it’s rage-inducing. The darn things never work the way they’re 
media/image/116241.jpg	266	37	9780698155671_EPUB-10.xhtml	Source figure image 116241.jpg; no alt text supplied in EPUB	Hope springs eternal, though, so if you want to try to use ligatures in your font, this is how to do it. As an example, I’ll use the Yesuþoh script I created for the Væyne Zaanics language used in Nin	The first step is to teach the font what the groups are, since it has no way of knowing this. To start the process, I created a feature called rlig in the OpenType panel (where OpenType features are d
media/image/116247.jpg	234	37	9780698155671_EPUB-10.xhtml	Source figure image 116247.jpg; no alt text supplied in EPUB	Hope springs eternal, though, so if you want to try to use ligatures in your font, this is how to do it. As an example, I’ll use the Yesuþoh script I created for the Væyne Zaanics language used in Nin	The first step is to teach the font what the groups are, since it has no way of knowing this. To start the process, I created a feature called rlig in the OpenType panel (where OpenType features are d
