normalized_form_id,normalized_form,search_key,language_normalized,script,form_types,occurrence_count,printed_pages,pdf_pages,glosses,source_patterns,quality_flags,contexts_sample
WATKINS-UFORM-IMP-00068,MUS illuyankan tarahhuwan dais,mus illuyankan tarahhuwan dais,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,450,467,(the Storm God) was about to overcome the serpent,form_plus_single_quote_gloss,,"Indo-European, as is proved by the recurrent verbal formulas with the root *terh,- 'overcome' (cf. chapters 34-35): MUS illuyankas DIM-an tarahta 'the serpent overcamthe StormGod'... MUS illuyankan tarahhuwan dais '(the Storm God) was about"
WATKINS-UFORM-IMP-00069,MUS illuyankas DIM-an tarahta,mus illuyankas dim-an tarahta,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,450,467,the serpent overcamthe StormGod,form_plus_single_quote_gloss,,"narration of the myth is itself likewise a motif inherited from Indo-European, as is proved by the recurrent verbal formulas with the root *terh,- 'overcome' (cf. chapters 34-35): MUS illuyankas DIM-an tarahta 'the serpent overcamthe StormG"
WATKINS-UFORM-IMP-00070,namely,namely,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,162,179,bedrock,form_plus_single_quote_gloss,,"root meaning 'come, go' of *per(English fare), Hoffmann astutely conjectured the basic meaning of Indo-European *per~ur, *per-un- to be 'that through or down to which one conies', namely 'bedrock', and of Indo-Iranian *par-un-ta (*par-ua-ta"
WATKINS-UFORM-IMP-00071,of IE *kleiios to the meaning,of ie kleiios to the meaning,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,70,87,word,form_plus_single_quote_gloss,,``` The two uses of kleos (IE *kle\ios) are the poet's pledge-token of reciprocity: the poet's kleos is the vehicle of the patron's. In this way we can understand the development of IE *kleiios to the meaning 'word' in Old Iranian and Slavi
WATKINS-UFORM-IMP-00072,of the unique equation with Greek,of the unique equation with greek,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,490,507,best,form_plus_single_quote_gloss,,"ose function is to slay) the daevic Druj', Benveniste 1948:20, 26. 6. Debrunncr, AiGr. II 2.443ff., citing Panini 5.3.59 and 6.4.154. This is unlikely to be original, in the light of the unique equation with Greek 'best': Avestan bairista- "
WATKINS-UFORM-IMP-00073,oiu-,oiu,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,16,33,"lifetime, eternity",form_plus_single_quote_gloss,,"uwais(e) zan 'forever and ever', Gothic ajuk-dups 'eternity', and Old Avestan yauuaeji- 'living forever' are all direct or indirect reflexes of an Indo-European collocation of *h2oiu- 'lifetime, eternity' and *guih3- 'to live', manifested i"
WATKINS-UFORM-IMP-00074,"Old Avestan formulas, vdnhaus siiaouana- mananho",old avestan formulas vdnhaus siiaouana- mananho,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,191,208,actions of good thought,form_plus_single_quote_gloss,,"d-page: 191 --> judgment' is added the verbal predicate dazda, totally altering the structure in a fashion reminiscent of 'garden path' sentences.4 Line 2 apparently conflates two Old Avestan formulas, vdnhaus siiaouana- mananho 'actions of"
WATKINS-UFORM-IMP-00075,Old Irish do-get,old irish do-get,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,504,521,was violated,form_plus_single_quote_gloss,,"ructible lexemes in the language: cf. Ved. hatas and adri-samhatas 'squeezed by the pressing stones', Avestan and Old Persian jata- and avajata-, Lithgifitas 'driven (of cattle)', Old Irish do-get 'was violated'. To anticipate the Germanic "
WATKINS-UFORM-IMP-00076,Old Irish tar h-,old irish tar h,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,353,370,over,form_plus_single_quote_gloss,,"y we cross 100 winters ``` For the s-stem noun taras- 'force permettant de traverser' (Renou, EVP ad loc.) compare the frozen zero-grade adverb Ved. tirds, Avestan taro 'across', Old Irish tar h- 'over'. The Roman ritual for the dead at the"
WATKINS-UFORM-IMP-00077,"Old Persian jata- and avajata-, Lithgifitas",old persian jata- and avajata- lithgifitas,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,504,521,driven (of cattle),form_plus_single_quote_gloss,,"l', Ἀρείφατος 'slain by Ares', is one of the most securely reconstructible lexemes in the language: cf. Ved. hatas and adri-samhatas 'squeezed by the pressing stones', Avestan and Old Persian jata- and avajata-, Lithgifitas 'driven (of catt"
WATKINS-UFORM-IMP-00078,one apparent example of pres. janiidnti,one apparent example of pres. janiidnti,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,514,531,will be slain,form_plus_single_quote_gloss,,"bject of active verb: see chap. 31. Passives are similarly rare in Avestan, aside from the nominal jata-, limited to the 3sg. aorist jaini (Yt 19.92-3, 3x [cited in chap. 29]) and one apparent example of pres. janiidnti 'will be slain' (Yt."
WATKINS-UFORM-IMP-00079,or salua seritu,or salua seritu,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,210,227,keep safe,form_plus_single_quote_gloss,,") formulations, uiro pequo men (and) cattle, castruo frif heads [of grain]20 (and) crops, ``` followed by pihatu 'purify' (6x) or salua seritu 'keep safe' (7x). As has been known since 191021 uiropequo is an Indo-European formulaic merism '"
WATKINS-UFORM-IMP-00080,"paragraphs of CMT, which tell the",paragraphs of cmt which tell the,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,539,556,saga,form_plus_single_quote_gloss,,"l (1970:378-9), but the direct comparison was somewhat muddied by his ideological superstructure. The three categories in Avestan and in Pindar may be set against three successive paragraphs of CMT, which tell the 'saga' of Mfach son of Dfa"
WATKINS-UFORM-IMP-00081,"pasu. vira, a dual dvandva compound",pasu. vira a dual dvandva compound,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,15,32,cattle [and] men,form_plus_single_quote_gloss,,"d traditions have made important contributions to the collection. A famous example first compared by Jacob Wackernagel in 1910 (reprinted in Schmitt 1968:30-33) is that of Avestan pasu. vira, a dual dvandva compound 'cattle [and] men' and U"
WATKINS-UFORM-IMP-00082,pasus.hauruua-,pasus.hauruua,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,213,230,sheep-guarding (dog),form_plus_single_quote_gloss,,"nsonantism s - lu- s - ru} which replaced *pah,~ may have formulaic links with peku- as evidenced both in Avestan hauruua.fsu- 'with intact livestock' (: salua) and Avestan (spa-) pasus.hauruua- 'sheep-guarding (dog)' (: seruassis). Recall "
WATKINS-UFORM-IMP-00083,precision as in the word for,precision as in the word for,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,8,25,dog,form_plus_single_quote_gloss,,"ruler, regulate'. The Old Avestan derivative razar is dative plural e'sib, down to the very case ending. We can reconstruct *ansiiabhi, earlier *h2ans-iiah, -bhi-, with the same precision as in the word for 'dog'. 2. For the nasal and other"
WATKINS-UFORM-IMP-00084,presupposes that beside the evil action,presupposes that beside the evil action,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,436,453,smite contract,form_plus_single_quote_gloss,,"hra (Yt. 10) 2: mivram ma janiia spitama Never break a contract, o Spitama (Zarathustra). Avestan mivra- is both the abstract and the divinity. The ""logic"" of the basic formula presupposes that beside the evil action 'smite contract' miv m "
WATKINS-UFORM-IMP-00085,ra.tauruuan-,ra.tauruuan,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,345,362,overcoming resistance,form_plus_single_quote_gloss,,"t Yt. 13.38: tauruuaiiata danunam turanam ``` you overcame the resistance of the Turanian Danu's. Note also the Avestan nominal compound vara&ra.tauruuan- 'overcoming resistance', of Haoma. All these examples permit us to reconstruct an add"
WATKINS-UFORM-IMP-00086,ram,ram,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,180,197,true formula,form_plus_single_quote_gloss,,"b) True is the powerful formula pronounced by the poet. The verbal figure is a formula of common Indo-Iranian date, as shown by the exactly cognate Old Avestan phrase hai-Qlm mq&ram 'true formula'. We find the same ideology in archaic Greec"
WATKINS-UFORM-IMP-00087,rayno ahuraSdto,rayno ahurasdto,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,320,337,Ahura-created VaraiDraTna,form_plus_single_quote_gloss,,"common Indo-Iranian in date. We may illustrate the various forms of the root gan- in Avestan with a passage from Yt. 1 0.7 1, the hymn to Mithra, describing the onslaught of vars&rayno ahuraSdto 'Ahura-created VaraiDraTna' in the shape of a"
WATKINS-UFORM-IMP-00088,recurs in Tocharian AB wak-,recurs in tocharian ab wak,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,413,430,"split, open (intr.)",form_plus_single_quote_gloss,,"ge: 430; printed-page: 413 --> ```text Etymologically the WEAPON *(-)ϝαγρος was the 'breaker' in Greek (ἄγνυμι).7 The root *uag otherwise not found in Indo-Iranian—recurs in Tocharian AB wak- 'split, open (intr.)', pres. B wokotar < *uag-o-"
WATKINS-UFORM-IMP-00089,satyo mantrah kavisasta rghavan,satyo mantrah kavisasta rghavan,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,540,557,true is the powerful formula spoken by the poet,form_plus_single_quote_gloss,,al proclamation of victory by the basic formula assures the destruction of the worm: hato raja krimmam' slain is the king of the worms'. The formula succeeds because of its truth: satyo mantrah kavisasta rghavan 'true is the powerful formul
WATKINS-UFORM-IMP-00090,solstitium pecori defendite,solstitium pecori defendite,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,213,230,ward off the summer heat from the flock.,form_plus_single_quote_gloss,,"uua.fsu- 'with intact livestock' (: salua) and Avestan (spa-) pasus.hauruua- 'sheep-guarding (dog)' (: seruassis). Recall the link defendere - seruare, and compare Vergil Ed. 7.47 solstitium pecori defendite 'ward off the summer heat from t"
WATKINS-UFORM-IMP-00091,spells and incantations spoken by the,spells and incantations spoken by the,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,249,266,Old Woman,form_plus_single_quote_gloss,,ree-member cola that we saw in Italic and Iranian prayer and liturgy. The extensive Hittite-Luvian Kizzuwatnean ritual texts grouped under CTH 760 contain a number of litany-like spells and incantations spoken by the 'Old Woman' (SAL$U.GI).
WATKINS-UFORM-IMP-00092,structure in a fashion reminiscent of,structure in a fashion reminiscent of,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,191,208,garden path,form_plus_single_quote_gloss,,"1.162.19 tatha rtuh 'so is the regulation' in the aśvamedha hymn to <!-- pdf-page: 208; printed-page: 191 --> judgment' is added the verbal predicate dazda, totally altering the structure in a fashion reminiscent of 'garden path' sentences."
WATKINS-UFORM-IMP-00093,tatarhandu. Note also Indo-Iranian reduplicated titar-,tatarhandu. note also indo-iranian reduplicated titar,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,344,361,"cross, overcome",form_plus_single_quote_gloss,,"r Indo-European dialects. We have root athematic Hittite tarh-, tarahzi- 'overcomes; is able' beside thematic tarratta 'is able' < *terh2-o(r). Cuneiform Luvian shows reduplicated tatarhandu. Note also Indo-Iranian reduplicated titar- 'cros"
WATKINS-UFORM-IMP-00094,that the Avestan technical term for,that the avestan technical term for,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,232,249,strophe,form_plus_single_quote_gloss,,"binary opposition prose: poetry. The Gathas are unquestionably poetry, with a variable number of strophes, each with the same number (3-5) of basically isosyllabic lines 1. Note that the Avestan technical term for 'strophe' vacas-tasti- as "
WATKINS-UFORM-IMP-00095,that this line division is,that this line division is,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,232,249,arbitrary,form_plus_single_quote_gloss,,"ata from Classical metrics and rhetoric, which are the subdivisions ofstrophae; the analogy to the Avestan haitisca afsmanaca vacasca vacastastlmca is striking. She claims (p. 20) that this line division is 'arbitrary' (willkürlich), but th"
WATKINS-UFORM-IMP-00096,The ancient Indo-European collocation for,the ancient indo-european collocation for,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,45,62,master,form_plus_single_quote_gloss,,"apām nápāt, Avestan apąm napā, Old Norse sævar niðr). ``` The ancient Indo-European collocation for 'master', *demspotis, may be in origin a frozen kenning, a ""dead metaphor"", something like 'himself of the house'.18 The second connector fi"
WATKINS-UFORM-IMP-00097,the Avestan s-stem noun ar jo,the avestan s-stem noun ar jo,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,84,101,worth,form_plus_single_quote_gloss,,"lligible. The phrase remains a valid and powerful icon of the Indo-European poet, his art, and his social function. ``` 13. The.v-stem -alph-es- could well be an inheritance: cf. the Avestan s-stem noun ar jo 'worth' < *algʷh-es-. ## 6. The"
WATKINS-UFORM-IMP-00098,The compound medhd-sati-,the compound medhd-sati,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,237,254,(having) the seeking of the sacrificial offering,form_plus_single_quote_gloss,,for Truth' (5.68.4 etc.) and in this compound is also a Common Indo-Iranian verb phrase: asam... hapti 'cares for Truth' Y.31.22. Cf. Schlerath 1968 and Kellens-Pirart 1991:76. 11. The compound medhd-sati- '(having) the seeking of the sacri
WATKINS-UFORM-IMP-00099,"the dead at the Tarentum, the",the dead at the tarentum the,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,353,370,crossing place,form_plus_single_quote_gloss,,"n taras- 'force permettant de traverser' (Renou, EVP ad loc.) compare the frozen zero-grade adverb Ved. tirds, Avestan taro 'across', Old Irish tar h- 'over'. The Roman ritual for the dead at the Tarentum, the 'crossing place', is at the sa"
WATKINS-UFORM-IMP-00100,The divine,the divine,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,235,252,women,form_plus_single_quote_gloss,,"ava 'by thought, word or deed', See Schlerath 1974. Toporov 1981:199 n. 19 terms it as an Indo-European formula. But it is natural enough to be an independent, parallel creation. 5. The divine 'women' ( = Ved. gna-) of the preceding strophe"
WATKINS-UFORM-IMP-00101,The Lithuanian word vedega,the lithuanian word vedega,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,431,448,"axe, pick, esp. for maintaining an ice-hole",form_plus_single_quote_gloss,,"The last is of particular interest, for as Bartholomae first noticed, the verb phrase is identical with that of the final litany of the Avestan Hom Yast (Y. 9.30-32) vadar jai i 2. The Lithuanian word vedega 'axe, pick, esp. for maintaining"
WATKINS-UFORM-IMP-00102,The nexus linking,the nexus linking,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,246,263,fame,form_plus_single_quote_gloss,,"c Germanic personal name (Gallehus horn) hlewa-gastiR < *Kleuo-ghostis 'having famous guests'; and the Venetic personal name ho.s.tihauo.s. < *ghosti-ghouo- 'who honors guests'.14 The nexus linking 'fame', 'lofty', and 'guest' (Indo-Europea"
WATKINS-UFORM-IMP-00103,the Saga of the rsi Dirghatamas,the saga of the rsi dirghatamas,Avestan/Old Iranian,latin-script,attested_or_cited_form,1,316,333,Of the long darkness,form_plus_single_quote_gloss,,"en they are syntagmatically associated with other key lexical expressions of the myth, I would suggest the connection becomes perfectly real and self-evident. The name is found in the Saga of the rsi Dirghatamas 'Of the long darkness', the "
