pdf_page	printed_page	page_anchor	line_no_in_extracted_page_text	source_candidate_pdf_text	normalized_candidate_pass5	normalized_candidate_pass6	lookup_candidate_pass6	confidence	confidence_pass6	repair_actions_pass6	issue_bucket_pass6	flags	context_line_pdf_text	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	issue_bucket_pass7	repair_actions_pass7	greek_nonlatin_class_pass7	pass7_note
84	6	pdf-page-084	27	*b.6eg-v/herzuleiten	*b.óeg-v/herzuleiten	*b.6eg-v/herzuleiten	*b.6eg-v/herzuleiten	low	filtered-noise-fragment	probable_candidate_boundary_noise	candidate_boundary_noise	vowel_accent_surrogate_low_confidence	bekor'Stück, Fragment' < *b.6eg-v/herzuleiten, was sehr unsicher bleibt.	*b.6eg-v/herzuleiten	*b.6eg-v/herzuleiten	filtered-noise-fragment	candidate_boundary_noise	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	28	*-b.6eg-o-möglich	*-b.óeg-o-möglich	*-b.6eg-o-möglich	*-b.6eg-o-möglich	low	filtered-noise-fragment	probable_candidate_boundary_noise	candidate_boundary_noise	vowel_accent_surrogate_low_confidence	2 Auch *-b.6eg-o-möglich, vgl. zum Typ SCHUMACHER 2000, 225.	*-b.6eg-o-möglich	*-b.6eg-o-möglich	filtered-noise-fragment	candidate_boundary_noise	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	34	*-bbog-jo-	*-bʰog-jo-	*-bʰog-jo-	*-bʰog-jo-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*-bbog-jo- hier angeschlossen werden,	*-bʰog-jo-	*-bʰog-jo-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	38	*-bbug_jo-	*-bʰug_jo-	*-bʰug_jo-	*-bʰug_jo-	medium	medium-repaired	mechanical_character_repair		aspirated_b	auch *-bbug_jo- möglich; es könnte dann, wie air. bongid 'bricht', zu 2. *bbeVg- 'Nutzen	*-bʰug_jo-	*-bʰug_jo-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	38	*bbeVg-	*bʰeVg-	*bʰeVg-	*bʰeVg-	medium	medium-repaired	mechanical_character_repair		aspirated_b	auch *-bbug_jo- möglich; es könnte dann, wie air. bongid 'bricht', zu 2. *bbeVg- 'Nutzen	*bʰeVg-	*bʰeVg-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	39	*b.6eVgb..	*b.óeVgʰ	*b.6eVgʰ..	*b.6eVgʰ..	low	medium-repaired	mechanical_character_repair		aspirated_g;vowel_accent_surrogate_low_confidence	bringen', ggf. zu *b.6eVgb.. 'sich biegen' (UV 84ff.) gehören. Zweifelhaft bleibt, ob mit	*b.6eVgʰ..	*b.6eVgʰ..	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	40	*-boVg-	*-boVg-	*-boVg-	*-boVg-	source-layer	source-layer				SCHRUVER 1995, 306 festlandkelt. -bogios mit Monophthongierung < *-boVg- erkärt werden	*-boVg-	*-boVg-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	43	*bbong-ihrstatt	*bʰong-ihrstatt	*bʰong-ihrstatt	*bʰong-ihrstatt	medium	medium-repaired	mechanical_character_repair		aspirated_b	banga (4) 'Welle, Guß' « *bbong-ihrstatt *bbog-ihr ), bingus(4) 'kühn' « *bb..IJ-g-6-).	*bʰong-ihrstatt	*bʰong-ihrstatt	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	43	*bbog-ihr	*bʰog-ihr	*bʰog-ihr	*bʰog-ihr	medium	medium-repaired	mechanical_character_repair		aspirated_b	banga (4) 'Welle, Guß' « *bbong-ihrstatt *bbog-ihr ), bingus(4) 'kühn' « *bb..IJ-g-6-).	*bʰog-ihr	*bʰog-ihr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
84	6	pdf-page-084	43	*bb..IJ-g-6-).	*bʰ..IJ-g-ó-)	*bʰ-n̥-g-ó-	*bʰ-n̥-g-ó-	low	high-image-collated	trimmed_terminal_period;image_collated_specific_repair	image_collated	aspirated_b;vowel_accent_surrogate_low_confidence	banga (4) 'Welle, Guß' « *bbong-ihrstatt *bbog-ihr ), bingus(4) 'kühn' « *bb..IJ-g-6-).	*bʰ-n̥-g-ó-	*bʰ-n̥-g-ó-	high-image-collated	image_collated	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	1	*bbehr	*bʰehr	*bʰehr	*bʰehr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbehr	*bʰehr	*bʰehr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	3	*bbahrto-	*bʰahrto-	*bʰahrto-	*bʰahrto-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbahrto-	*bʰahrto-	*bʰahrto-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	4	*(_)bblihrti-	*(_)bʰlihrti-	*(_)bʰlihrti-	*(_)bʰlihrti-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*(_)bblihrti-	*(_)bʰlihrti-	*(_)bʰlihrti-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	5	*(-)bbahrnu-	*(-)bʰahrnu-	*(-)bʰahrnu-	*(-)bʰahrnu-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*(-)bbahrnu-	*(-)bʰahrnu-	*(-)bʰahrnu-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	6	*blJohrt-	*blJohrt-	*bʰohrt-	*bʰohrt-	source-layer	medium-repaired	mechanical_character_repair			*blJohrt-	*bʰohrt-	*bʰohrt-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	8	?*bbhrti-	?*bʰhrti-	?*bʰhrti-	*bʰhrti-	medium	medium-repaired	mechanical_character_repair		aspirated_b	?*bbhrti-	?*bʰhrti-	*bʰhrti-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	9	*bbahrlo-	*bʰahrlo-	*bʰahrlo-	*bʰahrlo-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbahrlo-	*bʰahrlo-	*bʰahrlo-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	10	*bbahrmo-	*bʰahrmo-	*bʰahrmo-	*bʰahrmo-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbahrmo-	*bʰahrmo-	*bʰahrmo-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	11	*bbchr	*bʰchr	*bʰchr	*bʰchr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbchr 'glänzen, leuchten, scheinen'	*bʰchr	*bʰchr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	13	*bbahr	*bʰahr	*bʰahr	*bʰahr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbahr '	*bʰahr	*bʰahr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	15	*-bbahr	*-bʰahr	*-bʰahr	*-bʰahr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*-bbahr	*-bʰahr	*-bʰahr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	19	*-00	*-00	*	*	source-layer	medium-repaired	stripped_terminal_footnote_digits	footnote_digits		germ. ISg. *-00 z.B. in got. ubi/aba Adv. 'übel06	*	*	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	20	*-bhäiin	*-bhäiin	*-bhäiin	*-bhäiin	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		germ. DSg. *-bhäiin got. ibai'doch nicht etwa, daß nicht' usw.7	*-bhāiin	*-bhāiin	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
85	7	pdf-page-085	21	*-iba-	*-iba-	*-iba-	*-iba-	source-layer	source-layer				?[slav. Suffix *-iba-, -oba- f. z.B. in aksI. nloba 'Bosheit',	*-iba-	*-iba-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	23	*-löä-z.B.	*-löä-z.B	*-löä-z.B	*-löä-z.B	source-layer	low-greek-or-nonlatin-surrogate	trimmed_terminal_period;greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		?[balt. Suffix *-löä-z.B. in lit. dBJjbaf. (1) 'Bildung',lett.akIiba	*-lōā-	*-lōā-	filtered-noise-fragment	greek_unresolved;still_unresolved;candidate_boundary_noise	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.
85	7	pdf-page-085	28	?*sal-bb(h2)-o-'2	?*sal-bʰ(h₂)-o-'2	?*sal-bʰ(h₂)-o-	*sal-bʰ(h₂)-o-	medium	medium-repaired	stripped_embedded_gloss;mechanical_character_repair		aspirated_b;laryngeal_h2_explicit	?*sal-bb(h2)-o-'2	?*sal-bʰ(h₂)-o-	*sal-bʰ(h₂)-o-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	50	*bbahrm-(i)jahr	*bʰahrm-(i)jahr	*bʰahrm-(i)iah₂	*bʰahrm-(i)iah₂	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbahrm-(i)jahr	*bʰahrm-(i)iah₂	*bʰahrm-(i)iah₂	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	52	*bba/ohr	*bʰa/ohr	*bʰa/ohr	*bʰa/ohr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bba/ohr no-30	*bʰa/ohr	*bʰa/ohr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
85	7	pdf-page-085	55	*bona-vorausgesetzt	*bona-vorausgesetzt	*bona-vorausgesetzt	*bona-vorausgesetzt	source-layer	filtered-noise-fragment	probable_candidate_boundary_noise	candidate_boundary_noise		germ. *bona-vorausgesetzt von ae. bOnian, mnl. (uut)boenen,	*bona-vorausgesetzt	*bona-vorausgesetzt	filtered-noise-fragment	candidate_boundary_noise	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
86	8	pdf-page-086	2	*bbehr	*bʰehr	*bʰehr	*bʰehr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbehr	*bʰehr	*bʰehr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
86	8	pdf-page-086	16	*bbehr	*bʰehr	*bʰehr	*bʰehr	medium	medium-repaired	mechanical_character_repair		aspirated_b	rial nicht der Fall; die Zugehörigkeit zu *bbehr	*bʰehr	*bʰehr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
86	8	pdf-page-086	21	?*bhehz(e)s-:	?*bheh₂(e)s-	?*bheh₂(e)s-:	*bheh₂(e)s-:	medium	medium-repaired	mechanical_character_repair		laryngeal_h2_surrogate	Noch anders EIEC 352 s.v. ?*bhehz(e)s-: Das gr. Material werde normalerweise auf eine fI-	?*bheh₂(e)s-:	*bheh₂(e)s-:	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
86	8	pdf-page-086	22	*-fl-	*-fl-	*-fl-	*-fl-	source-layer	source-layer				haItige Form zurückgeführt, doch sei *-fl- in keinem der Dialekte, die es bewahren, zu finden.	*-fl-	*-fl-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
86	8	pdf-page-086	26	*-abäund	*-abäund	*-abäund	*-abäund	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		3 Vokalisch erweiterte Suffixe *-abäund '-iMwie im Balt. und Slav. nimmt OREL 2000,152 in	*-abā	*-abā	filtered-noise-fragment	greek_unresolved;still_unresolved;candidate_boundary_noise	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.
88	10	pdf-page-088	2	*bheh:r	*bheh:r	*bheh:r	*bheh:r	medium	source-layer				*bheh:r	*bheh:r	*bheh:r	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	4	*perse-phat-jii	*perse-phat-jii	*perse-phat-jii	*perse-phat-jii	source-layer	source-layer				*perse-phat-jii < *perse-bbhr t-ih2 'die das/den (immer wieder) Glänzende(n) hinüberbringt!	*perse-phat-jii	*perse-phat-jii	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	4	*perse-bbhr	*perse-bʰhr	*perse-bʰhr	*perse-bʰhr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*perse-phat-jii < *perse-bbhr t-ih2 'die das/den (immer wieder) Glänzende(n) hinüberbringt!	*perse-bʰhr	*perse-bʰhr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	20	*bbah	*bʰah	*bʰah	*bʰah	medium	medium-repaired	mechanical_character_repair		aspirated_b	nicht mit einem s-Stamm *bbah;res_, sondern lediglich mit einem o-Stamm piha- zu rechnen.	*bʰah	*bʰah	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	21	*-s-wird	*-s-wird	*-s-wird	*-s-wird	source-layer	source-layer				Auch im Lyk. ist die Sementierung nl'YE~vorzuziehen, idg. *-s-wird nicht durch lyk. -s-	*-s-wird	*-s-wird	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	23	*bboihrO-zu	*bʰoihrO-zu	*bʰoihrO-zu	*bʰoihrO-zu	medium	medium-repaired	mechanical_character_repair		aspirated_b	HA1NAL 1995,125 mit Anm. 161 (als *bboihrO-zu *bheihr 'in Furcht geraten' LIV72f.).	*bʰoihrO-zu	*bʰoihrO-zu	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	23	*bheihr	*bheihr	*bheihr	*bheihr	source-layer	source-layer				HA1NAL 1995,125 mit Anm. 161 (als *bboihrO-zu *bheihr 'in Furcht geraten' LIV72f.).	*bheihr	*bheihr	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	24	*bb&ra-	*bʰ&ra-	*bʰ&ra-	*bʰ&ra-	medium	medium-repaired	mechanical_character_repair		aspirated_b	Anders MELCHERT 1994, 283, 301, EIBe 513: luv. piha- < *bb&ra- 'Glanz'.	*bʰ&ra-	*bʰ&ra-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
88	10	pdf-page-088	29	*dju-bbahres-	*dju-bʰahres-	*dju-bʰahres-	*dju-bʰahres-	medium	medium-repaired	mechanical_character_repair		aspirated_b	2S Nach DUNKEL, FS Heekes (1997), 30 aus dem Tatpuru~-Kompositum*dju-bbahres- '(hav-	*dju-bʰahres-	*dju-bʰahres-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
89	11	pdf-page-089	1	*bbehr	*bʰehr	*bʰehr	*bʰehr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbehr	*bʰehr	*bʰehr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
89	11	pdf-page-089	23	*bbojd-ahr	*bʰojd-ahr	*bʰoi̯d-ahr	*bʰoi̯d-ahr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbojd-ahr f.	*bʰoi̯d-ahr	*bʰoi̯d-ahr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
89	11	pdf-page-089	49	*bit-i-	*bit-i-	*bit-i-	*bit-i-	source-layer	source-layer				germ. *bit-i- m. 'Biß' in z.B. ahd. biz, ae. bite	*bit-i-	*bit-i-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	2	*bbejd-	*bʰejd-	*bʰei̯d-	*bʰei̯d-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbejd-	*bʰei̯d-	*bʰei̯d-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	5	*baitra-	*baitra-	*baitra-	*baitra-	source-layer	source-layer				S VgJ. germ. *baitra-, *baiska- und *baiskra-, alle ähnlicher Bedeutung, die die o-Stufe von einer	*baitra-	*baitra-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	5	*baiska-	*baiska-	*baiska-	*baiska-	source-layer	source-layer				S VgJ. germ. *baitra-, *baiska- und *baiskra-, alle ähnlicher Bedeutung, die die o-Stufe von einer	*baiska-	*baiska-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	5	*baiskra-	*baiskra-	*baiskra-	*baiskra-	source-layer	source-layer				S VgJ. germ. *baitra-, *baiska- und *baiskra-, alle ähnlicher Bedeutung, die die o-Stufe von einer	*baiskra-	*baiskra-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	8	*bbeJ...d)-sto-	*bʰeJ...d)-sto-	*bʰeJ...d)-sto-	*bʰeJ...d)-sto-	medium	medium-repaired	mechanical_character_repair		aspirated_b	1 Zu go1. beistn. 0 'Sauerteig', das lEW als *bbeJ...d)-sto- hier anschließt, vgl. CASARETIO 2004,	*bʰeJ...d)-sto-	*bʰeJ...d)-sto-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	10	*bbehristhfr	*bʰehristhfr	*bʰehristhfr	*bʰehristhfr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbehristhfr zu *bbehr 'wärmen' (LIV 67f., vgl. *bbh;-to- in germ. *bafta- n. 'Bad'), damit	*bʰehristhfr	*bʰehristhfr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	10	*bbehr	*bʰehr	*bʰehr	*bʰehr	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbehristhfr zu *bbehr 'wärmen' (LIV 67f., vgl. *bbh;-to- in germ. *bafta- n. 'Bad'), damit	*bʰehr	*bʰehr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	10	*bbh	*bʰh	*bʰh	*bʰh	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbehristhfr zu *bbehr 'wärmen' (LIV 67f., vgl. *bbh;-to- in germ. *bafta- n. 'Bad'), damit	*bʰh	*bʰh	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	10	*bafta-	*bafta-	*bafta-	*bafta-	source-layer	source-layer				*bbehristhfr zu *bbehr 'wärmen' (LIV 67f., vgl. *bbh;-to- in germ. *bafta- n. 'Bad'), damit	*bafta-	*bafta-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	11	*bbejd-	*bʰejd-	*bʰei̯d-	*bʰei̯d-	medium	medium-repaired	mechanical_character_repair		aspirated_b	von *bbejd- zu trennen.	*bʰei̯d-	*bʰei̯d-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	13	*bbejdb..'sich	*bʰejdʰ..'sich	*bʰei̯dʰ..’sich	*bʰei̯dʰ..’sich	medium	medium-repaired	normalized_quote_noise;mechanical_character_repair		aspirated_b;aspirated_d	*bbejdb..'sich anvertrauen, Vertrauen fassen'!	*bʰei̯dʰ..’sich	*bʰei̯dʰ..’sich	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	15	?*bbejdb..oj-	?*bʰejdʰ..oj-	?*bʰei̯dʰ..oi̯-	*bʰei̯dʰ..oi̯-	medium	medium-repaired	mechanical_character_repair		aspirated_b;aspirated_d	? *bbejdb..oj-	?*bʰei̯dʰ..oi̯-	*bʰei̯dʰ..oi̯-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	17	*bbidb..ti-f.	*bʰidʰ..ti-f	*bʰidʰ..ti-f	*bʰidʰ..ti-f	medium	filtered-noise-fragment	trimmed_terminal_period;mechanical_character_repair;probable_candidate_boundary_noise	candidate_boundary_noise	aspirated_b;aspirated_d	*bbidb..ti-f.	*bʰidʰ..ti-f	*bʰidʰ..ti-f	filtered-noise-fragment	candidate_boundary_noise	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	19	?*bb6jdb..ihr	?*bʰójdʰ..ihr	?*bʰ6jdʰ..ihr	*bʰ6jdʰ..ihr	low	medium-repaired	mechanical_character_repair		aspirated_b;aspirated_d;vowel_accent_surrogate_low_confidence	? *bb6jdb..ihr f.	?*bʰ6jdʰ..ihr	*bʰ6jdʰ..ihr	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	21	*(-)bbejdb-es-S	*(-)bʰejdʰ-es-ā́	*(-)bʰei̯dʰ-es-S	*(-)bʰei̯dʰ-es-S	low	low	mechanical_character_repair	still_unresolved	aspirated_b;aspirated_d;vowel_accent_surrogate_low_confidence	*(-)bbejdb-es-S n.	*(-)bʰei̯dʰ-es-S	*(-)bʰei̯dʰ-es-S	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	25	*bbidb..o-	*bʰidʰ..o-	*bʰidʰ..o-	*bʰidʰ..o-	medium	medium-repaired	mechanical_character_repair		aspirated_b;aspirated_d	*bbidb..o- n.	*bʰidʰ..o-	*bʰidʰ..o-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	26	*bid-a-	*bid-a-	*bid-a-	*bid-a-	source-layer	source-layer				germ. *bid-a- n. in an. biti 'Warten, Geduld', ae. bid 'Verzöge-	*bid-a-	*bid-a-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	28	*bbejdb..o-7	*bʰejdʰ..o-7	*bʰei̯dʰ..o	*bʰei̯dʰ..o	low	medium-repaired	stripped_terminal_footnote_digits;mechanical_character_repair	footnote_digits	aspirated_b;aspirated_d	*bbejdb..o-7	*bʰei̯dʰ..o	*bʰei̯dʰ..o	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	31	*bbojdb..8hr	*bʰojdʰ..8hr	*bʰoi̯dʰ..8hr	*bʰoi̯dʰ..8hr	low	low	mechanical_character_repair	still_unresolved	aspirated_b;aspirated_d	*bbojdb..8hr	*bʰoi̯dʰ..8hr	*bʰoi̯dʰ..8hr	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	33	*baidö-	*baidö-	*baidö-	*baidö-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		germ. *baidö- f. in ae. Md f. ä 'Pfand; Erwartung', [ahd. bila f.	*baidō-	*baidō-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
90	12	pdf-page-090	36	*bbidb..t6-11	*bʰidʰ..tó-11	*bʰidʰ..t6	*bʰidʰ..t6	low	medium-repaired	stripped_terminal_footnote_digits;mechanical_character_repair	footnote_digits	aspirated_b;aspirated_d;vowel_accent_surrogate_low_confidence	*bbidb..t6-11	*bʰidʰ..t6	*bʰidʰ..t6	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	41	*be-bid-(p)iit-	*be-bid-(p)iit-	*be-bid-(p)iit-	*be-bid-(p)iit-	source-layer	source-layer				akyrnr. usw. bibid als lexikalisiertes PPA kelt. *be-bid-(p)iit- (vgl. gr. PPA 1tE1t019Wc; 'ver-	*be-bid-(p)iit-	*be-bid-(p)iit-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	44	*bbepd-	*bʰepd-	*bʰepd-	*bʰepd-	medium	medium-repaired	mechanical_character_repair		aspirated_b	*bbepd- 'schlagen', doch unsicher. S. jetzt die Diskussion von HILL 2003, 232ff. mit weiterer	*bʰepd-	*bʰepd-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
90	12	pdf-page-090	45	*bbe!!d-	*bʰe!!d-	*bʰeu̯d-	*bʰeu̯d-	low	high-image-collated	image_collated_specific_repair	image_collated	aspirated_b	Lit., der an der Verbindung mit *bbe!!d- festhält, den WZ.Ansatz jedoch zu *bbehJ!!d- modi-	*bʰeu̯d-	*bʰeu̯d-	high-image-collated	image_collated	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
