pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
154	76	pdf-page-154	*qje!Jl11S	*qje!Jl11S	*qje!Jl11S	*qje!Jl11S	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	36 Lautgesetzlich (mit Stangs Gesetz, s. auch u. zu ASg.) aus *qje!Jl11S > *djls, s. TlCUY 2004,
154	76	pdf-page-154	*qjo!!-jaahr	*qjou̯-jaahr	*qjou̯-jaahr	*qjou̯-jaahr	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Die Grundform kann ein dehnstufiges *dje!!-jaahr sein, als Variante von *qjo!!-jaahr in
154	76	pdf-page-154	*qjop-	*qjop-	*qjop-	*qjop-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	1*qjop- des u-Stammes, s.d., vgl. wau 179f. Eine Rückführung von difviiaiauf *dip-ja!ah;r ist
154	76	pdf-page-154	*qjes	*qjes	*qjes	*qjes	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*dje als umbr. Neubildung ausgehend vom NSg. *qjes, s. wau 183f.
158	80	pdf-page-158	*tQell-	*tQell-	*tQell-	*tQell-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	753f. wohl Erweiterung \Ton uridg. *tQell- 'Himmel(sgott), Tag'.
159	81	pdf-page-159	*-ön-	*-ön-	*-ōn-	*-ōn-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	sierendes *-ön- aus semantischen Gründen nicht als Grundlage gedient haben könne. Er
159	81	pdf-page-159	*-ön-	*-ön-	*-ōn-	*-ōn-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	versucht ein femininbildendes Suffix *-ön- zu etablieren, das ablautend auch in Ableitungen
159	81	pdf-page-159	*-äerweitert.	*-äerweitert	*-ā	*-ā	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	bildenden Suffix *-äerweitert.
160	82	pdf-page-160	*donk-ßhr	*donk-ßhr	*donk-ßhr	*donk-ßhr	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	* donk-ßhr f.
163	85	pdf-page-163	*dbalil*dbaljä	*dʰalil*dʰaljä	*dʰalil*dʰaljā	*dʰalil*dʰaljā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	1999,19, die mit *dba.t{hIJjo- als Rückbildung von einem KolIektiv *dbalil*dbaljä rechnet. 0-
164	86	pdf-page-164	*dbeh:Ä.ItJ-/*dboh:Ä.ltJ-	*dʰeh:Ä.ItJ-/*dʰoh:Ä.ltJ-	*dʰeh:Ä.ItJ-/*dʰoh:Ä.ltJ-	*dʰeh:Ä.ItJ-/*dʰoh:Ä.ltJ-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*dbeh:Ä.ItJ-/*dboh:Ä.ltJ- (bzw. *deh:;blL etc.) > *däb-/*döb- (> lit. dob-lduob- etc.), vgl. IEW
164	86	pdf-page-164	*däb-/*döb-	*däb-/*döb-	*dāb-/*dōb-	*dāb-/*dōb-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*dbeh:Ä.ItJ-/*dboh:Ä.ltJ- (bzw. *deh:;blL etc.) > *däb-/*döb- (> lit. dob-lduob- etc.), vgl. IEW
165	87	pdf-page-165	*ne-hemö	*ne-hemö	*ne-hemō	*ne-hemō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	'niemand' « *ne-hemö, riv. Andr.+ )16
167	89	pdf-page-167	*döm	*döm	*dōm	*dōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(mit geneuertem NSg. ved. ~,jav. zAs.u.), air. ASg. don « *dom< *döm, nicht *doin bzw.
167	89	pdf-page-167	*dbigb..öm	*dʰigʰ..öm	*dʰigʰ..ōm	*dʰigʰ..ōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*dbigb..öm neben *dbigb-m. S. ferner HAMP, HS 103 (1990), 289ft. und weitere Über-
168	90	pdf-page-168	*-äm	*-äm	*-ām	*-ām	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	uridg. Ausgang *-äm < **-om-m (vgl. Anm.1). Mehrfache zweisilbige Messung von k~und
169	91	pdf-page-169	*xe-ql-	*xe-ql-	*xe-ql-	*xe-ql-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	8 Mit durchgeführter SS der Wz. und Metathese *dbglLom- > *xe-ql-, vgl. GEW 11 1098f.; der
169	91	pdf-page-169	*dbglLöm	*dʰglLöm	*dʰglLöm	*dʰglLöm	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	im Auslaut lautgesetzlieh entstehen konnte, also aus etwa NSg. *dbglLöm (statt *dbigb-öm)
169	91	pdf-page-169	*dbigb-öm)	*dʰigʰ-öm)	*dʰigʰ-ōm)	*dʰigʰ-ōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	im Auslaut lautgesetzlieh entstehen konnte, also aus etwa NSg. *dbglLöm (statt *dbigb-öm)
169	91	pdf-page-169	*ö	*ö	*ō	*ō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ter SS der Wz., Sx.Ablaut *ö / 0 und Eingliederung in die OoFiexion eine ähnliche, doch un-
169	91	pdf-page-169	*-öm	*-öm	*-ōm	*-ōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Der ASg. don ist für einen grundsprach1ichen ASg. auf *-öm « ** -om-m statt *-om-1j1, s.
169	91	pdf-page-169	*-öm	*-öm	*-ōm	*-ōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	beruht, was freilich unsicher bleibt. S. auch die Kritik an ASg. *-öm bei LlNDEMAN, Eriu 44
169	91	pdf-page-169	*gbdböm	*gʰdʰöm	*gʰdʰōm	*gʰdʰōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Einzelnen nicht geklärt; s. das Referat bei DEMIRAJ 155f., der mit einer Vorform *gbdböm
169	91	pdf-page-169	*db6gHö	*dʰ6gHö	*dʰ6gHō	*dʰ6gHō	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	rechnet und HAMPs Ansatz einer vollstufigen Vorform *db6gHö zurückweist, vgl. HAMp, HS
170	92	pdf-page-170	*dbgb..em-fX..n)	*dʰgʰ..em-fX..n)	*dʰgʰ..em-fX..n)	*dʰgʰ..em-fX..n	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	(1997), 95f. zeigte die Abltg. Ablaut, NSg. *dbgb..em-fX..n), GSg. *dbgb-m-en-s, mit Lindernan-
170	92	pdf-page-170	*gb..rpm-fX..n)	*gʰ..rpm-fX..n)	*gʰ..rpm-fX..n)	*gʰ..rpm-fX..n	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*gb..rpm-fX..n) etc. entstanden sein kann (s. Anm.l), die balt. Wörter reflektieren indessen in
170	92	pdf-page-170	*dJJg.&-em-b:JX	*dJJg.&-em-b:JX	*dJJg.&-em-b:JX	*dJJg.&-em-b:JX	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Herleitung aus *dJJg.&-em-b:JX,.n) / *dJJgb..1fJ-h;}11- diskutiert. Nach OETTINGER, IncLing 20
170	92	pdf-page-170	*(dltJgb..m-fX..n)	*(dltJgʰ..m-fX..n)	*(dltJgʰ..m-fX..n)	*(dltJgʰ..m-fX..n	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*(dltJgb..m-fX..n) zurückgehen kann und damit also nicht die Lindeman-Variante zugrunde
174	96	pdf-page-174	"*don-ö""."	"*don-ö"""	"*don-ō"""	"*don-ō"""	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"leitung aus einem kelt. n-Stamm *don-ö"". wie in lat. homö etc. sei ein individualisierendes n-Sx."
175	97	pdf-page-175	*imän-	*imän-	*imān-	*imān-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	kommt ferner als Basis von balt. *imän- (lit. im6nes etc.) in Frage, s.u. Er ist jedoch selb-
177	99	pdf-page-177	*dgbom-n-für	*dgʰom-n-für	*dgbom-n-	*dgbom-n-	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	Welt'? HAMP in Mair 1998, 325 deutet eine ähnliche Basis *dgbom-n-für air. domun, mkymr.
178	100	pdf-page-178	*-wardö-	*-wardö-	*-wardō-	*-wardō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *-wardö- in got. dauTBwarda f. 'Türhüterin,39
178	100	pdf-page-178	*-döman_49	*-döman	*-dōman	*-dōman	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	footnote_digits;nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *-döman_49 in mnd. ingedömen. 'Eingeweide, Hausrat',
179	101	pdf-page-179	*däXli-	*däXli-	*däXli-	*däXli-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	germ. *däXli- f. 'Tat' z.B. in got. gadcjJs* f. i, an. dib, ae. dä!d, as.
183	105	pdf-page-183	*-dbehrZUTÜck.	*-dʰehrZUTÜck	*-dʰehrZUTÜck	*-dʰehrZUTÜck	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	DERKSEN 1996, 24, auf dehnstufiges (und asigmatisches?) *-dbehrZUTÜck.
184	106	pdf-page-184	*Hwäre	*Hwäre	*H	*H	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	daß auch das Iran. *-di-zeigt. *Hwäre hier nur im LPl. vokalisiert, von wo aus die Verallge-
184	106	pdf-page-184	*hßrbb..o-	*hßrbʰ..o-	*hßrbʰ..o-	*hßrbʰ..o-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	DTB 506; EIEC 108: orbis als *b~rbb..i- zu toch. AB yerpe 'Kreis, Ball' < *hßrbb..o- (Vrddhi-
184	106	pdf-page-184	*bßrbb...	*bßrbʰ...	*bßrbʰ...	*bßrbʰ...	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	alternativ das Lat. < *brorbb.., das Toch. < *bßrbb... Hierher noch rnkyrnr. rhefr m./f.
184	106	pdf-page-184	*n7Jrriä-	*n7Jrriä-	*n7Jrriä-	*n7Jrriä-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	'Hintern, Anus'. falls aus *n7Jrriä- < *brrIJb..rdehr . Zu beachten auch WEISS, Latin Orbis and
185	107	pdf-page-185	*pöd-dbhrf-	*pöd-dʰhrf-	*pōd-dʰhrf-	*pōd-dʰhrf-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	21 Hierher, falls *pöd-dbhrf- 'Ort (wo man den Fuß hinstellt)' mit /t/ durch die Assimilation
185	107	pdf-page-185	*pöd-	*pöd-	*pōd-	*pōd-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	zweier Dentale und VG *pöd- 'Fuß' zu *ped- 'treten, fallen sinken' (UV 458)? S. die Über-
185	107	pdf-page-185	*ö-jet-	*ö-jet-	*ō-jet-	*ō-jet-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	LÜHR, Sprachwissenschaft 10, (1985), 303 folgt Klingenschmitts mündl. Analyse als *ö-jet-
185	107	pdf-page-185	*pötnijahr	*pötniiah₂	*pōtniiah₂	*pōtniiah₂	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Anders BAMMESBERGER, Eriu 49 (1998), 41ff.: < *pötnijahr 'belonging to the (female)
185	107	pdf-page-185	*pöthni-	*pöthni-	*pōthni-	*pōthni-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Noch anders VKG I 161, WH 11 26, als *pöthni- zu ved. plinthä-, jav. NSg. pantA usw. Weg,
186	108	pdf-page-186	*rpßhreJbhro-	*rpßhreJbhro-	*rpßhreJbhro-	*rpßhreJbhro-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Aus *rpßhreJbhro- 'hochgestellt, groB gemacht' mit VG •rpglJr (s. sub •meg- 'groß') nach
187	109	pdf-page-187	*bräd-	*bräd-	*brād-	*brād-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	STEIN, HS 115 (2002), 18. Komposition erst innerkeltisch, da sonst *bräd- zu erwarten wäre
