pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
695	617	pdf-page-695	*(-)suH-tqahr	*(-)suH-tqahr	*(-)suH-tqahr	*(-)suH-tqahr	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*(-)suH-tqahr
703	625	pdf-page-703	*ncp-	*ncp-	*ncp-	*ncp-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*(s)ncvcs- 'Zustimmung' zu einer Wurzel *(s)ncv-sieht, vgl. UV 455f. zu *ncp- 'nicken, (den
706	628	pdf-page-706	*(s)pqd-tiHon-	*(s)pqd-tiHon-	*(s)pqd-tiHon-	*(s)pqd-tiHon-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*(s)pqd-tiHon-
707	629	pdf-page-707	*sfXJnd-O-.	*sfXJnd-O-	*sfXJnd-O-	*sfXJnd-O-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	auf substantivierte Formen eines Adjektivs *sfXJnd-O-.
713	635	pdf-page-713	*(s)teg-qt-	*(s)teg-qt-	*(s)teg-qt-	*(s)teg-qt-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*(s)teg-qt-
722	644	pdf-page-722	*8ql~	*8ql~	*8ql~	*8ql~	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	elWartenden Formen des NASg. *8ql~ ASg. *8qltmdv, GSg. IlqtUJ'tOC;, LSg. IlqtI.O't1.
722	644	pdf-page-722	*8qltmdv	*8qltmdv	*8qltmdv	*8qltmdv	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	elWartenden Formen des NASg. *8ql~ ASg. *8qltmdv, GSg. IlqtUJ'tOC;, LSg. IlqtI.O't1.
722	644	pdf-page-722	*8qltm-	*8qltm-	*8qltm-	*8qltm-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	abstrahierte Stamm der obliquen Kasus *8qltm- habe den Ausgangspunkt fUr die Recharak-
722	644	pdf-page-722	*8ql~	*8ql~	*8ql~	*8ql~	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	terisierung des NASg. gebildet, was zu NSg. *8ql~ und weiter zu NSg. Ilqtu;, ASg.llqtumx
722	644	pdf-page-722	*Ilqtt	*Ilqtt	*Ilqtt	*Ilqtt	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Stamm *Ilqtt, Ilqttmoc;; (vgl. 6A.qn., -toe;), der zum neutr. s-Stamm umgebildet wurde; das -at-
724	646	pdf-page-724	*~-Qv~	*~-Qv~	*~-Qv~	*~-Qv~	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	(Mediz.+), 'Franse' (Samos, Iva) als *~-Qv~ mit Apokope und Nasalschwund, die J.
725	647	pdf-page-725	*Ilrik-sthr6-.	*Ilrik-sthr6-	*Ilrik-sthr6-	*Ilrik-sthr6-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	rechtfertigt nicht HILLS Ansatz von uridg. *Ilrik-sthr6-.
742	664	pdf-page-742	*cmXAW-	*cmXAW-	*cmXAW-	*cmXAW-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	6 Naeh GEW II 795f. aus urgr. *cmXAW-, vgl. DELG 1055 mit Lit. zum VerhaItnis der Dialekt-
751	673	pdf-page-751	*SIlC!q	*SIlC!q	*SIlC!q	*SIlC!q	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*SIlC!q,rhr zu *sllc1:ruhr
751	673	pdf-page-751	*SIlC-/*$C-vor	*SIlC-/*$C-vor	*SIlC-/*$C-vor	*SIlC-/*$C-vor	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	(reflexiv) Vorderglied *SIlC-/*$C-vor, vgl. die Anmerkungen in UPP [289ffJ.
751	673	pdf-page-751	*SIlC-kuHro-	*SIlC-kuHro-	*SIlC-kuHro-	*SIlC-kuHro-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	SCHWARTZ, FI Leiden 405 mit Anm. 44 rekonstruiert ein Kompositum *SIlC-kuHro-, dessen
754	676	pdf-page-754	*sycp-n-o-	*sycp-n-o-	*sycp-n-o-	*sycp-n-o-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*sycp-n-o-
754	676	pdf-page-754	*sycp-	*sycp-	*sycp-	*sycp-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*sycp-
755	677	pdf-page-755	*Sl/cp-aT	*Sl/cp-aT	*Sl/cp-aT	*Sl/cp-aT	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Ahnlich SCHINDLER, Sprache 12 (1966), 73ff.: NSg. *Sl/cp-aT, GSg. *sup-n-is, LSg. 'syopen,
756	678	pdf-page-756	*sllcp-r-	*sllcp-r-	*sllcp-r-	*sllcp-r-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	erhalten sind, die im Ai. und Av. nieht belegt sind, so *sllcp-r- in dardisch *sviipra-, *sup-no-
756	678	pdf-page-756	*sllcpno-	*sllcpno-	*sllcpno-	*sllcpno-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	oder neutr. seien, setze die einzige maskuline Ausnahme *sllcpno- neutraies *sllepnom (um-
756	678	pdf-page-756	*Qlo-	*Qlo-	*Qlo-	*Qlo-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	·Cowgill's Law· in der aIIgemeineren Formulierung *Qlo- > *Qlu- zugrunde gelegt werden
756	678	pdf-page-756	*Qlu-	*Qlu-	*Qlu-	*Qlu-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	·Cowgill's Law· in der aIIgemeineren Formulierung *Qlo- > *Qlu- zugrunde gelegt werden
756	678	pdf-page-756	*s!!cpno-	*su̯cpno-	*su̯cpno-	*su̯cpno-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	liehe Behandlung der Gruppe *-pn- in *supno- (> *siinmc) und *s!!cpno- > $panc nieht \dar.
762	684	pdf-page-762	*seIlH-	*seIlH-	*seIlH-	*seIlH-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	in air. birit f. 'Sau' (zu *bber- S. dort, vgl. auch hier sub *seIlH- mit ADm.l), vgl. femer z.B.
766	688	pdf-page-766	*qjipsaber	*qjipsaber	*qjipsaber	*qjipsaber	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	Naeh JANDA 2000, 258 ist die Verbindung mit *qjipsaber aIs vollcsetymologischer EinfluB zu
767	689	pdf-page-767	*seIlH-	*seIlH-	*seIlH-	*seIlH-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	ml'lglichkeiten) als iir. *suja- 'husband' zur Wurzel *seIlH- 'gebiiren' (s.d.) hierher. Die
768	690	pdf-page-768	*suHiIlCs	*suHiIlCs	*suHiIlCs	*suHiIlCs	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	*suHiIlCs -+ • su.iIlOs > *s~ > *soywds -+ *soy-6ws > seyt!w> A *sayo -+ A GSg. seyo,
773	695	pdf-page-773	*tqhr	*tqhr	*tqhr	*tqhr	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*tqhr u-ko-
775	697	pdf-page-775	*tqbra/}-l..a)hr	*tqbra/}-l..a)hr	*tqbra/}-l..a)hr	*tqbra/}-l..a)hr	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	10 Die kelt. Form beruht vI. auf einem fem. *tqbra/}-l..a)hr • wenn dies vom vollstufigen 5x.
777	699	pdf-page-777	*tep-tqahz-	*tep-tqah₂-	*tep-tqah₂-	*tep-tqah₂-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	*tep-tqahz-
803	725	pdf-page-803	*l!ors-qm-d-	*l!ors-qm-d-	*l!ors-qm-d-	*l!ors-qm-d-	low-greek-or-nonlatin-surrogate	kept_unresolved_opaque_script_surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.	oUpav6l; m. 'Himmel' eine Abltg. *l!ors-qm-d- von dem men-St. sucht. Die Verbindung wurde
805	727	pdf-page-805	*piIl-r6-	*piIl-r6-	*piIl-r6-	*piIl-r6-	low-greek-or-nonlatin-surrogate	kept_unresolved_nonlatin_other	greek_unresolved;still_unresolved;nonlatin_still_unresolved	nonlatin-unresolved-other	No safe mechanical repair rule applied.	Fortsetzer von *piIl-r6- sind in verscbiedenen Einzelsprachen in Verhindung mit solchen von
